,ID,Date,Category,Invoice Number,Product Code,Customer Code,Destination,QTY,Total Price
5779,2535383,20/02/2022,Category2,322,30001340,24,KWT,50,643.92615
5780,2535384,20/02/2022,Category4,322,30001362,24,KWT,50,668.22525
5781,2535385,20/02/2022,Category4,322,30001364,24,KWT,50,668.22525
5782,2535386,20/02/2022,Category4,322,30001363,24,KWT,50,668.22525
5783,2535387,20/02/2022,Category4,322,30001305,24,KWT,38,519.8549454
5784,2535388,20/02/2022,Category4,322,30001306,24,KWT,30,410.411799
5785,2535389,20/02/2022,Category4,322,30001280,24,KWT,60,1122.61842
5786,2535390,20/02/2022,Category4,322,30001279,24,KWT,50,935.51535
5787,2535391,20/02/2022,Category4,322,30001278,24,KWT,110,2058.13377
5788,2535392,20/02/2022,Category7,322,30006037,24,KWT,15,94.76649
5789,2535393,20/02/2022,Category6,322,30002128,24,KWT,12,529.5259872
5790,2535394,20/02/2022,Category6,322,30002125,24,KWT,10,441.271656
5791,2535395,20/02/2022,Category6,322,30002132,24,KWT,12,529.5259872
5792,2535396,20/02/2022,Category6,322,30002164,24,KWT,15,661.907484
5793,2535397,20/02/2022,Category6,322,30002126,24,KWT,25,1103.17914
5794,2535398,20/02/2022,Category6,322,30002122,24,KWT,25,1103.17914
5795,2535399,20/02/2022,Category6,322,30002123,24,KWT,50,2206.35828
5796,2535400,20/02/2022,Category6,322,30002127,24,KWT,20,882.543312
5797,2535401,20/02/2022,Category6,322,30002138,24,KWT,20,882.543312
5798,2535402,20/02/2022,Category5,322,30011019,24,KWT,50,352.33695
5799,2535403,20/02/2022,Category8,322,30009017,24,KWT,50,376.63605
5800,2535404,20/02/2022,Category8,322,30009016,24,KWT,50,376.63605
5801,2535405,20/02/2022,Category8,322,30009007,24,KWT,50,345.04722
5802,2535406,20/02/2022,Category7,323,30006002,603,AZE,1240,6508.270944
5803,2535407,20/02/2022,Category7,323,30006004,603,AZE,2019,10596.93471
5804,2535408,20/02/2022,Category7,323,30006003,603,AZE,830,4356.342648
5805,2535409,20/02/2022,Category9,323,30007004,603,AZE,200,3158.883
5806,2535410,20/02/2022,Category9,323,30007003,603,AZE,200,5345.802
5807,2535411,21/02/2022,Category7,324,30006037,19,IRQ,150,775.03545
5808,2535412,21/02/2022,Category7,324,30006002,19,IRQ,1500,7750.3545
5809,2535413,21/02/2022,Category7,324,30006004,19,IRQ,213,1100.550339
5810,2535414,21/02/2022,Category7,324,30006003,19,IRQ,2837,14658.50381
5811,2535415,21/02/2022,Category7,325,30006023,19,IRQ,1850,16158.87403
5812,2535416,21/02/2022,Category2,326,30001399,19,IRQ,1000,7750.3545
5813,2535417,21/02/2022,Category8,326,30009020,19,IRQ,500,2829.4945
5814,2535418,21/02/2022,Category8,326,30009007,19,IRQ,1500,8488.4835
5815,2535419,21/02/2022,Category2,326,30001398,19,IRQ,1200,9300.4254
5816,2535420,21/02/2022,Category2,326,30001397,19,IRQ,1200,9300.4254
5817,2535421,22/02/2022,Category7,327,30006023,19,IRQ,1850,16276.43228
5818,2535422,22/02/2022,Category7,328,30006033,19,IRQ,1700,8847.6381
5819,2535423,22/02/2022,Category7,328,30006032,19,IRQ,3000,15613.479
5820,2535424,23/02/2022,Category2,329,30001396,19,IRQ,4000,29677.92
5821,2535425,23/02/2022,Category8,329,30009016,19,IRQ,900,6009.7788
5822,2535426,23/02/2022,Category2,329,30001395,19,IRQ,2000,14838.96
5823,2535427,23/02/2022,Category7,330,30006002,21,IRQ,1000,5193.636
5824,2535428,23/02/2022,Category7,330,30006003,21,IRQ,3683,19128.16139
5825,2535429,23/02/2022,Category7,331,30006003,21,IRQ,3737,19408.61773
5826,2535430,23/02/2022,Category7,331,30006003,21,IRQ,963,5001.471468
5827,2535431,23/02/2022,Category2,332,30001399,39,IRQ,1000,7790.454
5828,2535432,23/02/2022,Category8,332,30009020,39,IRQ,268,1524.455824
5829,2535433,23/02/2022,Category8,332,30009007,39,IRQ,1732,9852.080176
5830,2535434,23/02/2022,Category2,332,30001398,39,IRQ,500,3895.227
5831,2535435,23/02/2022,Category2,332,30001397,39,IRQ,2000,15580.908
5832,2535436,23/02/2022,Category7,333,30006023,603,AZE,2177,22397.72837
5833,2535437,26/02/2022,Category7,334,30006003,19,IRQ,4700,24356.9886
5834,2535438,26/02/2022,Category7,335,30006023,19,IRQ,1850,16207.14515
5835,2535439,26/02/2022,Category8,336,30009011,39,IRQ,440,6514.9392
5836,2535440,26/02/2022,Category8,336,30009016,39,IRQ,1276,8501.995656
5837,2535441,26/02/2022,Category5,336,30011006,39,IRQ,720,5508.08496
5838,2535442,26/02/2022,Category2,337,30001399,21,IRQ,2000,15547.014
5839,2535443,26/02/2022,Category2,337,30001398,21,IRQ,2000,15547.014
5840,2535444,26/02/2022,Category2,337,30001397,21,IRQ,3000,23320.521
5841,2535445,26/02/2022,Category8,337,30009007,21,IRQ,500,2837.947
5842,2535446,26/02/2022,Category7,338,30006023,21,IRQ,1850,16207.14515
5843,2535447,28/02/2022,Category4,339,30001376,19,IRQ,500,2345.17
5844,2535448,28/02/2022,Category4,339,30001374,19,IRQ,500,2345.17
5845,2535449,28/02/2022,Category5,339,30011006,19,IRQ,1000,7652.66
5846,2535450,28/02/2022,Category4,339,30001372,19,IRQ,500,2345.17
5847,2535451,28/02/2022,Category4,339,30001371,19,IRQ,500,2345.17
5848,2535452,28/02/2022,Category4,339,30001370,19,IRQ,500,2345.17
5849,2535453,28/02/2022,Category2,339,30001395,19,IRQ,3600,26660.88
5850,2535454,28/02/2022,Category7,340,30006023,14,IRQ,750,6572.6475
5851,2535455,28/02/2022,Category7,340,30006033,14,IRQ,200,1036.812
5852,2535456,28/02/2022,Category7,340,30006032,14,IRQ,200,1036.812
5853,2535457,28/02/2022,Category7,340,30006003,14,IRQ,2100,10886.526
5854,2535458,28/02/2022,Category7,341,30006023,42,IRQ,1539,13487.07267
5855,2535459,28/02/2022,Category7,341,30006023,42,IRQ,311,2725.45783
5856,2535460,28/02/2022,Category8,342,30009012,42,IRQ,1180,10428.35384
5857,2535461,28/02/2022,Category8,342,30009008,42,IRQ,410,3623.41108
5858,2535462,28/02/2022,Category2,342,30001399,42,IRQ,1000,7776.09
5859,2535463,28/02/2022,Category2,342,30001398,42,IRQ,2000,15552.18
5860,2535464,28/02/2022,Category2,342,30001397,42,IRQ,1000,7776.09
5861,2535465,28/02/2022,Category8,343,30009017,21,IRQ,500,3332.61
5862,2535466,28/02/2022,Category8,343,30009016,21,IRQ,500,3332.61
5863,2535467,28/02/2022,Category8,343,30009011,21,IRQ,1200,17773.92
5864,2535468,28/02/2022,Category4,344,30001279,39,IRQ,150,2851.233
5865,2535469,28/02/2022,Category4,344,30001278,39,IRQ,1056,20072.68032
5866,2535470,28/02/2022,Category5,344,30011006,39,IRQ,2000,15305.32
5867,2535471,28/02/2022,Category7,345,30006003,603,AZE,2408,12839.87981
5868,2535472,28/02/2022,Category7,345,30006023,603,AZE,823,8451.696448
5869,2535473,02/03/2022,Category5,346,30011006,7,IRQ,500,4761.55125
5870,2535474,02/03/2022,Category8,346,30009017,7,IRQ,100,762.8325
5871,2535475,02/03/2022,Category8,346,30009016,7,IRQ,100,762.8325
5872,2535476,02/03/2022,Category8,346,30009007,7,IRQ,150,1048.2795
5873,2535477,02/03/2022,Category4,346,30001311,7,IRQ,1575,42632.49375
5874,2535478,02/03/2022,Category4,346,30001287,7,IRQ,75,524.13975
5875,2535479,02/03/2022,Category4,346,30001286,7,IRQ,75,524.13975
5876,2535480,02/03/2022,Category4,346,30001288,7,IRQ,75,524.13975
5877,2535481,02/03/2022,Category4,346,30001285,7,IRQ,125,873.56625
5878,2535482,02/03/2022,Category4,346,30001284,7,IRQ,75,524.13975
5879,2535483,02/03/2022,Category4,346,30001283,7,IRQ,150,1048.2795
5880,2535484,02/03/2022,Category4,346,30001282,7,IRQ,75,524.13975
5881,2535485,02/03/2022,Category4,346,30001281,7,IRQ,125,873.56625
5882,2535486,02/03/2022,Category2,347,30001399,19,IRQ,2000,15502.725
5883,2535487,02/03/2022,Category2,347,30001398,19,IRQ,4000,31005.45
5884,2535488,02/03/2022,Category2,347,30001397,19,IRQ,2000,15502.725
5885,2535489,05/03/2022,Category5,348,30011006,19,IRQ,2300,17436.5576
5886,2535490,05/03/2022,Category2,348,30001395,19,IRQ,2000,14673.12
5887,2535491,05/03/2022,Category7,349,30006023,19,IRQ,722,6268.112312
5888,2535492,05/03/2022,Category7,349,30006023,19,IRQ,1128,9792.840288
5889,2535493,05/03/2022,Category7,350,30006003,19,IRQ,3045,15637.87764
5890,2535494,05/03/2022,Category7,350,30006003,19,IRQ,1655,8499.40476
5891,2535495,05/03/2022,Category2,351,30001399,39,IRQ,1000,7703.388
5892,2535496,05/03/2022,Category2,351,30001398,39,IRQ,1000,7703.388
5893,2535497,05/03/2022,Category2,351,30001397,39,IRQ,2000,15406.776
5894,2535498,05/03/2022,Category8,351,30009011,39,IRQ,1000,14673.12
5895,2535499,05/03/2022,Category8,352,30009017,39,IRQ,500,3301.452
5896,2535500,05/03/2022,Category8,352,30009016,39,IRQ,1000,6602.904
5897,2535501,05/03/2022,Category8,352,30009020,39,IRQ,1000,5624.696
5898,2535502,05/03/2022,Category8,352,30009007,39,IRQ,1000,5624.696
5899,2535503,05/03/2022,Category8,353,30009011,39,IRQ,160,2347.6992
5900,2535504,05/03/2022,Category4,353,30001278,39,IRQ,1120,21090.16448
5901,2535505,05/03/2022,Category5,353,30011006,39,IRQ,1892,14343.4639
5902,2535506,05/03/2022,Category7,354,30006003,39,IRQ,4700,24137.2824
5903,2535507,05/03/2022,Category7,355,30006023,609,IRQ,1848,19433.08013
5904,2535508,05/03/2022,Category7,356,30006003,39,IRQ,4700,24137.2824
5905,2535509,05/03/2022,Category4,357,30001376,19,IRQ,500,2323.244
5906,2535510,05/03/2022,Category4,357,30001374,19,IRQ,500,2323.244
5907,2535511,05/03/2022,Category4,357,30001373,19,IRQ,1000,4646.488
5908,2535512,05/03/2022,Category4,357,30001372,19,IRQ,500,2323.244
5909,2535513,05/03/2022,Category4,357,30001371,19,IRQ,500,2323.244
5910,2535514,05/03/2022,Category4,357,30001370,19,IRQ,500,2323.244
5911,2535515,05/03/2022,Category4,357,30001369,19,IRQ,1000,4646.488
5912,2535516,05/03/2022,Category8,357,30009020,19,IRQ,2000,11249.392
5913,2535517,06/03/2022,Category7,358,30006003,603,AZE,5494,28851.14765
5914,2535518,07/03/2022,Category2,359,30001396,21,IRQ,1000,7333.8
5915,2535519,07/03/2022,Category2,359,30001395,21,IRQ,1000,7333.8
5916,2535520,07/03/2022,Category2,359,30001399,21,IRQ,2000,15400.98
5917,2535521,07/03/2022,Category2,359,30001398,21,IRQ,2000,15400.98
5918,2535522,07/03/2022,Category2,359,30001397,21,IRQ,2000,15400.98
5919,2535523,07/03/2022,Category2,360,30001396,42,IRQ,1000,7333.8
5920,2535524,07/03/2022,Category2,360,30001395,42,IRQ,1000,7333.8
5921,2535525,07/03/2022,Category2,360,30001399,42,IRQ,500,3850.245
5922,2535526,07/03/2022,Category2,360,30001398,42,IRQ,500,3850.245
5923,2535527,07/03/2022,Category2,360,30001397,42,IRQ,500,3850.245
5924,2535528,07/03/2022,Category4,360,30001311,42,IRQ,300,8067.18
5925,2535529,07/03/2022,Category8,360,30009011,42,IRQ,700,10267.32
5926,2535530,07/03/2022,Category4,361,30001309,8,IRQ,175,2032.07375
5927,2535531,07/03/2022,Category4,361,30001304,8,IRQ,65,754.77025
5928,2535532,07/03/2022,Category4,361,30001308,8,IRQ,50,580.5925
5929,2535533,07/03/2022,Category4,361,30001310,8,IRQ,60,696.711
5930,2535534,07/03/2022,Category2,361,30001396,8,IRQ,500,3666.9
5931,2535535,07/03/2022,Category2,361,30001395,8,IRQ,500,3666.9
5932,2535536,07/03/2022,Category2,361,30001399,8,IRQ,200,1540.098
5933,2535537,07/03/2022,Category2,361,30001398,8,IRQ,200,1540.098
5934,2535538,07/03/2022,Category2,361,30001397,8,IRQ,300,2310.147
5935,2535539,07/03/2022,Category8,361,30009017,8,IRQ,600,3960.252
5936,2535540,07/03/2022,Category8,361,30009016,8,IRQ,600,3960.252
5937,2535541,07/03/2022,Category8,361,30009020,8,IRQ,600,3373.548
5938,2535542,07/03/2022,Category8,361,30009007,8,IRQ,600,3373.548
5939,2535543,07/03/2022,Category7,362,30006023,19,IRQ,206,1787.73598
5940,2535544,07/03/2022,Category7,362,30006023,19,IRQ,1644,14267.17452
5941,2535545,07/03/2022,Category7,363,30006023,19,IRQ,1850,16054.9105
5942,2535546,08/03/2022,Category2,364,30001396,603,AZE,10,78.62848
5943,2535547,08/03/2022,Category2,364,30001395,603,AZE,10,78.62848
5944,2535548,08/03/2022,Category4,364,30001350,603,AZE,900,18354.8358
5945,2535549,08/03/2022,Category8,364,30009011,603,AZE,1500,24546.8286
5946,2535550,08/03/2022,Category7,365,30006003,603,AZE,5532,29360.66072
5947,2535551,08/03/2022,Category7,366,30006003,42,IRQ,4048,20887.65571
5948,2535552,08/03/2022,Category7,366,30006003,42,IRQ,652,3364.316088
5949,2535553,08/03/2022,Category7,367,30006023,42,IRQ,1850,16137.26695
5950,2535554,08/03/2022,Category7,368,30006003,21,IRQ,4700,24251.9718
5951,2535555,08/03/2022,Category7,369,30006023,8,IRQ,1100,9459.989
5952,2535556,08/03/2022,Category7,369,30006033,8,IRQ,250,1259.28425
5953,2535557,08/03/2022,Category7,369,30006032,8,IRQ,250,1259.28425
5954,2535558,08/03/2022,Category7,369,30006003,8,IRQ,1100,5540.8507
5955,2535559,08/03/2022,Category2,370,30001396,19,IRQ,4000,29485.68
5956,2535560,08/03/2022,Category2,370,30001395,19,IRQ,3000,22114.26
5957,2535561,08/03/2022,Category2,371,30001395,19,IRQ,1000,7371.42
5958,2535562,08/03/2022,Category2,372,30001395,19,IRQ,400,2948.568
5959,2535563,09/03/2022,Category7,373,30006023,19,IRQ,1850,16073.43085
5960,2535564,09/03/2022,Category7,374,30006002,560,AFG,780,2748.942144
5961,2535565,09/03/2022,Category7,374,30006003,560,AFG,780,2748.942144
5962,2535566,09/03/2022,Category8,374,30009011,560,AFG,400,5864.01832
5963,2535567,09/03/2022,Category4,374,30001325,560,AFG,220,6881.166072
5964,2535568,09/03/2022,Category4,374,30001324,560,AFG,220,6881.166072
5965,2535569,09/03/2022,Category4,374,30001323,560,AFG,220,6881.166072
5966,2535570,09/03/2022,Category4,374,30001280,560,AFG,250,4240.15515
5967,2535571,09/03/2022,Category4,374,30001279,560,AFG,250,4240.15515
5968,2535572,09/03/2022,Category4,374,30001278,560,AFG,250,4240.15515
5969,2535573,09/03/2022,Category7,375,30006023,21,IRQ,1256,10912.5563
5970,2535574,09/03/2022,Category7,375,30006023,21,IRQ,594,5160.874554
5971,2535575,09/03/2022,Category7,376,30006023,23,IRQ,700,6081.8387
5972,2535576,09/03/2022,Category7,376,30006033,23,IRQ,300,1541.8746
5973,2535577,09/03/2022,Category7,376,30006032,23,IRQ,500,2569.791
5974,2535578,09/03/2022,Category8,376,30009020,23,IRQ,200,1125.8132
5975,2535579,09/03/2022,Category8,376,30009007,23,IRQ,200,1125.8132
5976,2535580,09/03/2022,Category8,376,30009011,23,IRQ,400,5873.808
5977,2535581,09/03/2022,Category4,376,30001311,23,IRQ,100,2692.162
5978,2535582,09/03/2022,Category2,376,30001396,23,IRQ,200,1468.452
5979,2535583,09/03/2022,Category2,376,30001395,23,IRQ,200,1468.452
5980,2535584,09/03/2022,Category6,377,30002180,513,BHR,31,1403.59537
5981,2535585,09/03/2022,Category6,377,30002179,513,BHR,41,1856.36807
5982,2535586,09/03/2022,Category6,377,30002135,513,BHR,51,2309.14077
5983,2535587,09/03/2022,Category6,377,30002134,513,BHR,51,2309.14077
5984,2535588,09/03/2022,Category6,377,30002139,513,BHR,41,1856.36807
5985,2535589,09/03/2022,Category6,377,30002124,513,BHR,51,2309.14077
5986,2535590,09/03/2022,Category6,377,30002123,513,BHR,51,2309.14077
5987,2535591,09/03/2022,Category6,377,30002136,513,BHR,51,2309.14077
5988,2535592,09/03/2022,Category6,377,30002137,513,BHR,31,1403.59537
5989,2535593,09/03/2022,Category6,377,30002131,513,BHR,51,2309.14077
5990,2535594,09/03/2022,Category6,377,30002167,513,BHR,51,2309.14077
5991,2535595,09/03/2022,Category6,377,30002129,513,BHR,51,2309.14077
5992,2535596,09/03/2022,Category6,377,30002127,513,BHR,31,1403.59537
5993,2535597,09/03/2022,Category6,377,30002126,513,BHR,51,2309.14077
5994,2535598,09/03/2022,Category6,377,30002125,513,BHR,51,2309.14077
5995,2535599,09/03/2022,Category2,378,30001396,19,IRQ,2500,18355.65
5996,2535600,09/03/2022,Category2,378,30001395,19,IRQ,1500,11013.39
5997,2535601,09/03/2022,Category8,378,30009017,19,IRQ,1500,9912.051
5998,2535602,09/03/2022,Category8,378,30009016,19,IRQ,500,3304.017
5999,2535603,12/03/2022,Category4,379,30001343,42,IRQ,350,2754.6176
6000,2535604,12/03/2022,Category4,379,30001332,42,IRQ,350,2754.6176
6001,2535605,12/03/2022,Category4,379,30001330,42,IRQ,350,2754.6176
6002,2535606,12/03/2022,Category4,379,30001329,42,IRQ,350,2754.6176
6003,2535607,12/03/2022,Category4,379,30001328,42,IRQ,350,2754.6176
6004,2535608,12/03/2022,Category4,379,30001311,42,IRQ,500,13527.14
6005,2535609,12/03/2022,Category8,379,30009017,42,IRQ,200,1328.1192
6006,2535610,12/03/2022,Category8,379,30009016,42,IRQ,200,1328.1192
6007,2535611,12/03/2022,Category8,379,30009020,42,IRQ,300,1697.0412
6008,2535612,12/03/2022,Category8,379,30009007,42,IRQ,300,1697.0412
6009,2535613,12/03/2022,Category8,379,30009011,42,IRQ,400,5902.752
6010,2535614,12/03/2022,Category4,380,30001425,19,IRQ,150,1752.3795
6011,2535615,12/03/2022,Category4,380,30001423,19,IRQ,150,1752.3795
6012,2535616,12/03/2022,Category4,380,30001420,19,IRQ,150,1752.3795
6013,2535617,12/03/2022,Category4,380,30001419,19,IRQ,150,1752.3795
6014,2535618,12/03/2022,Category4,380,30001337,19,IRQ,500,11682.53
6015,2535619,12/03/2022,Category4,380,30001336,19,IRQ,500,11682.53
6016,2535620,12/03/2022,Category4,380,30001335,19,IRQ,500,11682.53
6017,2535621,12/03/2022,Category4,380,30001311,19,IRQ,200,5410.856
6018,2535622,12/03/2022,Category8,380,30009017,19,IRQ,400,2656.2384
6019,2535623,12/03/2022,Category8,380,30009016,19,IRQ,400,2656.2384
6020,2535624,12/03/2022,Category8,380,30009020,19,IRQ,400,2262.7216
6021,2535625,12/03/2022,Category8,380,30009007,19,IRQ,400,2262.7216
6022,2535626,12/03/2022,Category7,381,30006023,19,IRQ,948,8277.133992
6023,2535627,12/03/2022,Category7,381,30006023,19,IRQ,902,7875.500908
6024,2535628,12/03/2022,Category7,382,30006032,19,IRQ,4008,20700.95126
6025,2535629,12/03/2022,Category7,382,30006032,19,IRQ,492,2541.134736
6026,2535630,12/03/2022,Category7,383,30006023,19,IRQ,1850,16152.6349
6027,2535631,12/03/2022,Category2,384,30001396,21,IRQ,1000,7378.44
6028,2535632,12/03/2022,Category2,384,30001395,21,IRQ,700,5164.908
6029,2535633,12/03/2022,Category2,384,30001399,21,IRQ,3000,23242.086
6030,2535634,12/03/2022,Category2,384,30001398,21,IRQ,2000,15494.724
6031,2535635,12/03/2022,Category2,384,30001397,21,IRQ,1300,10071.5706
6032,2535636,12/03/2022,Category4,385,30001423,39,IRQ,800,9346.024
6033,2535637,12/03/2022,Category4,385,30001420,39,IRQ,300,3504.759
6034,2535638,12/03/2022,Category4,385,30001419,39,IRQ,900,10514.277
6035,2535639,12/03/2022,Category8,385,30009020,39,IRQ,650,3676.9226
6036,2535640,12/03/2022,Category8,385,30009017,39,IRQ,650,4316.3874
6037,2535641,12/03/2022,Category4,385,30001311,39,IRQ,400,10821.712
6038,2535642,12/03/2022,Category8,386,30009017,14,IRQ,400,2656.2384
6039,2535643,12/03/2022,Category8,386,30009016,14,IRQ,400,2656.2384
6040,2535644,12/03/2022,Category8,386,30009020,14,IRQ,300,1697.0412
6041,2535645,12/03/2022,Category8,386,30009007,14,IRQ,300,1697.0412
6042,2535646,12/03/2022,Category8,386,30009011,14,IRQ,600,8854.128
6043,2535647,12/03/2022,Category2,386,30001396,14,IRQ,150,1106.766
6044,2535648,12/03/2022,Category2,386,30001395,14,IRQ,150,1106.766
6045,2535649,12/03/2022,Category2,386,30001399,14,IRQ,500,3873.681
6046,2535650,12/03/2022,Category2,386,30001398,14,IRQ,500,3873.681
6047,2535651,12/03/2022,Category2,386,30001397,14,IRQ,500,3873.681
6048,2535652,12/03/2022,Category4,386,30001311,14,IRQ,200,5410.856
6049,2535653,12/03/2022,Category7,387,30006023,14,IRQ,7,61.118078
6050,2535654,12/03/2022,Category7,387,30006023,14,IRQ,493,4304.458922
6051,2535655,12/03/2022,Category7,387,30006002,14,IRQ,1000,5164.908
6052,2535656,12/03/2022,Category7,387,30006004,14,IRQ,222,1146.609576
6053,2535657,12/03/2022,Category7,387,30006033,14,IRQ,200,1032.9816
6054,2535658,12/03/2022,Category7,387,30006032,14,IRQ,200,1032.9816
6055,2535659,12/03/2022,Category7,387,30006003,14,IRQ,1500,7747.362
6056,2535660,12/03/2022,Category4,388,30001297,513,BHR,70,1001.992152
6057,2535661,12/03/2022,Category4,388,30001303,513,BHR,100,1431.41736
6058,2535662,12/03/2022,Category4,388,30001302,513,BHR,100,1431.41736
6059,2535663,12/03/2022,Category4,388,30001299,513,BHR,100,1431.41736
6060,2535664,12/03/2022,Category4,388,30001346,513,BHR,300,4294.25208
6061,2535665,12/03/2022,Category2,388,30001340,513,BHR,50,652.99194
6062,2535666,12/03/2022,Category2,388,30001389,513,BHR,100,1305.98388
6063,2535667,12/03/2022,Category2,388,30001341,513,BHR,50,652.99194
6064,2535668,12/03/2022,Category4,388,30001306,513,BHR,50,1045.279
6065,2535669,12/03/2022,Category8,388,30009017,513,BHR,200,2533.2644
6066,2535670,12/03/2022,Category8,388,30009016,513,BHR,200,2533.2644
6067,2535671,12/03/2022,Category4,388,30001364,513,BHR,300,4168.8186
6068,2535672,12/03/2022,Category4,388,30001363,513,BHR,500,6948.031
6069,2535673,12/03/2022,Category4,388,30001362,513,BHR,300,4168.8186
6070,2535674,12/03/2022,Category2,388,30001396,513,BHR,100,799.331
6071,2535675,12/03/2022,Category2,388,30001395,513,BHR,100,799.331
6072,2535676,12/03/2022,Category4,388,30001287,513,BHR,50,448.8551
6073,2535677,12/03/2022,Category4,388,30001286,513,BHR,50,448.8551
6074,2535678,12/03/2022,Category4,388,30001285,513,BHR,50,448.8551
6075,2535679,12/03/2022,Category4,388,30001284,513,BHR,50,448.8551
6076,2535680,12/03/2022,Category4,388,30001283,513,BHR,350,3141.9857
6077,2535681,12/03/2022,Category4,388,30001282,513,BHR,50,448.8551
6078,2535682,12/03/2022,Category4,388,30001281,513,BHR,50,448.8551
6079,2535683,12/03/2022,Category7,389,30006003,7,IRQ,500,2582.454
6080,2535684,12/03/2022,Category4,389,30001311,7,IRQ,400,10821.712
6081,2535685,12/03/2022,Category4,389,30001305,7,IRQ,100,1384.68724
6082,2535686,12/03/2022,Category8,389,30009016,7,IRQ,100,762.4388
6083,2535687,12/03/2022,Category8,389,30009011,7,IRQ,425,6961.55814
6084,2535688,12/03/2022,Category5,389,30011006,7,IRQ,250,2379.5469
6085,2535689,12/03/2022,Category8,389,30009007,7,IRQ,75,523.86924
6086,2535690,12/03/2022,Category8,389,30009017,7,IRQ,75,571.8291
6087,2535691,12/03/2022,Category2,389,30001341,7,IRQ,30,391.05732
6088,2535692,12/03/2022,Category2,389,30001340,7,IRQ,30,391.05732
6089,2535693,12/03/2022,Category2,389,30001389,7,IRQ,40,521.40976
6090,2535694,12/03/2022,Category4,389,30001287,7,IRQ,100,698.49232
6091,2535695,12/03/2022,Category4,389,30001286,7,IRQ,50,349.24616
6092,2535696,12/03/2022,Category4,389,30001288,7,IRQ,50,349.24616
6093,2535697,12/03/2022,Category4,389,30001285,7,IRQ,75,523.86924
6094,2535698,12/03/2022,Category4,389,30001284,7,IRQ,75,523.86924
6095,2535699,12/03/2022,Category4,389,30001283,7,IRQ,125,873.1154
6096,2535700,12/03/2022,Category4,389,30001282,7,IRQ,50,349.24616
6097,2535701,12/03/2022,Category4,389,30001281,7,IRQ,50,349.24616
6098,2535702,12/03/2022,Category7,389,30006004,7,IRQ,500,2582.454
6099,2535703,12/03/2022,Category7,390,30006004,7,IRQ,250,1291.227
6100,2535704,12/03/2022,Category5,390,30011006,7,IRQ,450,4283.18442
6101,2535705,12/03/2022,Category8,390,30009011,7,IRQ,200,3276.02736
6102,2535706,12/03/2022,Category4,390,30001311,7,IRQ,800,21643.424
6103,2535707,12/03/2022,Category4,390,30001294,7,IRQ,30,1217.4426
6104,2535708,12/03/2022,Category4,390,30001296,7,IRQ,30,1217.4426
6105,2535709,12/03/2022,Category4,390,30001293,7,IRQ,45,1826.1639
6106,2535710,12/03/2022,Category4,390,30001295,7,IRQ,30,1217.4426
6107,2535711,12/03/2022,Category4,390,30001314,7,IRQ,400,9139.42768
6108,2535712,12/03/2022,Category4,390,30001325,7,IRQ,20,698.49232
6109,2535713,12/03/2022,Category4,390,30001324,7,IRQ,20,698.49232
6110,2535714,12/03/2022,Category4,390,30001322,7,IRQ,20,698.49232
6111,2535715,12/03/2022,Category4,390,30001323,7,IRQ,30,1047.73848
6112,2535716,12/03/2022,Category4,390,30001334,7,IRQ,10,238.56956
6113,2535717,12/03/2022,Category4,390,30001291,7,IRQ,10,238.56956
6114,2535718,12/03/2022,Category4,390,30001290,7,IRQ,10,238.56956
6115,2535719,12/03/2022,Category4,390,30001289,7,IRQ,15,357.85434
6116,2535720,12/03/2022,Category4,391,30001284,7,IRQ,100,698.49232
6117,2535721,12/03/2022,Category4,391,30001283,7,IRQ,150,1047.73848
6118,2535722,12/03/2022,Category4,391,30001282,7,IRQ,100,698.49232
6119,2535723,12/03/2022,Category4,391,30001281,7,IRQ,100,698.49232
6120,2535724,12/03/2022,Category4,391,30001326,7,IRQ,50,464.84172
6121,2535725,12/03/2022,Category4,391,30001321,7,IRQ,75,697.26258
6122,2535726,12/03/2022,Category4,391,30001313,7,IRQ,75,697.26258
6123,2535727,12/03/2022,Category4,391,30001312,7,IRQ,50,464.84172
6124,2535728,12/03/2022,Category4,391,30001304,7,IRQ,100,1384.68724
6125,2535729,12/03/2022,Category4,391,30001310,7,IRQ,150,2077.03086
6126,2535730,12/03/2022,Category5,391,30011010,7,IRQ,150,1143.6582
6127,2535731,12/03/2022,Category4,391,30001311,7,IRQ,450,12174.426
6128,2535732,12/03/2022,Category5,391,30011006,7,IRQ,200,1903.63752
6129,2535733,12/03/2022,Category7,391,30006037,7,IRQ,150,737.844
6130,2535734,12/03/2022,Category7,391,30006002,7,IRQ,250,1291.227
6131,2535735,12/03/2022,Category7,391,30006004,7,IRQ,300,1549.4724
6132,2535736,12/03/2022,Category7,391,30006003,7,IRQ,750,3873.681
6133,2535737,12/03/2022,Category4,391,30001287,7,IRQ,100,698.49232
6134,2535738,12/03/2022,Category4,391,30001286,7,IRQ,100,762.4388
6135,2535739,12/03/2022,Category4,391,30001288,7,IRQ,100,698.49232
6136,2535740,12/03/2022,Category4,391,30001285,7,IRQ,100,698.49232
6137,2535741,12/03/2022,Category7,393,30006002,560,AFG,780,2762.487936
6138,2535742,12/03/2022,Category7,393,30006003,560,AFG,780,2762.487936
6139,2535743,12/03/2022,Category8,393,30009011,560,AFG,400,5892.91408
6140,2535744,12/03/2022,Category4,393,30001325,560,AFG,220,6915.073968
